CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus,AgeGroup,PurchaseGrade
CUST100702,Female,51.0,Busan,Silver,6.0,106400.0,202400.0,3.1,2026-05-13,N,fashion,2021-12-13,customer702@example.com,1,50대,Medium
CUST100404,Female,40.0,Seoul,Basic,8.0,71800.0,251500.0,4.7,2026-03-06,Y,sports,2021-01-05,customer404@example.com,0,40대,Medium
CUST100385,Female,28.0,Daejeon,Silver,7.0,29500.0,98000.0,3.8,2026-04-12,N,food,2022-02-11,customer385@example.com,0,20대 이하,Low
CUST100016,Female,32.0,Gyeonggi,Basic,7.0,96600.0,180300.0,3.2,2025-12-08,Y,home,2023-11-11,customer16@example.com,1,30대,Low
CUST100516,Female,49.0,Daegu,Silver,5.0,124300.0,142700.0,4.2,2025-12-29,N,fashion,2020-11-07,customer516@example.com,0,40대,Low
CUST100880,Female,27.0,Daejeon,Basic,9.0,99800.0,258800.0,4.0,2026-05-04,N,electronics,2025-06-06,customer880@example.com,0,20대 이하,Medium
CUST100696,Female,39.0,Seoul,Basic,10.0,118500.0,398100.0,4.3,2026-04-16,Y,beauty,2024-09-08,customer696@example.com,1,30대,Medium
CUST100444,Female,29.0,Busan,Basic,14.0,105100.0,473000.0,3.6,2026-06-08,N,beauty,2024-03-23,customer444@example.com,0,20대 이하,Medium
CUST100460,Female,48.0,Seoul,Basic,6.0,63600.0,124600.0,3.3,2025-11-09,Y,beauty,2020-08-20,customer460@example.com,0,40대,Low
CUST101089,Female,36.0,Incheon,Basic,16.0,140000.0,417300.0,3.0,2026-05-08,N,fashion,2020-07-06,customer1089@example.com,1,30대,Medium
CUST100416,Female,29.0,Incheon,Basic,15.0,65200.0,318600.0,2.7,2026-06-22,N,home,2025-02-05,customer416@example.com,1,20대 이하,Medium
CUST100949,Female,51.0,Gyeonggi,Silver,6.0,34900.0,59700.0,4.4,2026-03-15,N,fashion,2023-05-18,customer949@example.com,0,50대,Low
CUST100258,Female,43.0,Seoul,VIP,13.0,199200.0,1075975.0,3.2,2026-04-30,Y,beauty,2021-09-24,customer258@example.com,1,40대,High
CUST100392,Female,43.0,Gyeonggi,Basic,9.0,138700.0,417000.0,4.0,2026-04-28,N,electronics,2022-01-19,customer392@example.com,0,40대,Medium
CUST100809,Female,42.0,Gyeonggi,Basic,11.0,172700.0,799600.0,4.5,2026-03-14,Y,electronics,2025-05-15,customer809@example.com,1,40대,High
CUST101044,Female,47.0,Daejeon,Gold,6.0,104300.0,92800.0,4.3,2026-05-14,N,food,2023-11-27,customer1044@example.com,1,40대,Low
CUST100737,Female,47.0,Seoul,Basic,14.0,134600.0,486200.0,1.4,2026-02-10,Y,beauty,2022-02-17,customer737@example.com,1,40대,Medium
CUST100506,Female,30.0,Busan,Silver,8.0,113100.0,383600.0,4.0,2026-05-15,Y,electronics,2024-10-31,customer506@example.com,0,30대,Medium
CUST101260,Female,45.0,Seoul,Basic,6.0,98000.0,221300.0,2.4,2026-05-09,N,food,2020-10-04,customer1260@example.com,0,40대,Medium
